date,crop_type,region,demand_tons
2025-08-12,onion,Hyderabad,29.0
2025-08-13,onion,Hyderabad,30.5
2025-08-14,onion,Hyderabad,32.5
2025-08-15,onion,Hyderabad,27.4
2025-08-16,onion,Hyderabad,28.0
2025-08-17,onion,Hyderabad,29.1
2025-08-18,onion,Hyderabad,26.0
2025-08-19,onion,Hyderabad,27.5
2025-08-20,onion,Hyderabad,28.6
2025-08-21,onion,Hyderabad,32.6
2025-08-22,onion,Hyderabad,30.8
2025-08-23,onion,Hyderabad,30.6
2025-08-24,onion,Hyderabad,32.6
2025-08-25,onion,Hyderabad,29.6
2025-08-26,onion,Hyderabad,31.2
2025-08-27,onion,Hyderabad,29.7
2025-08-28,onion,Hyderabad,30.8
2025-08-29,onion,Hyderabad,28.3
2025-08-30,onion,Hyderabad,22.7
2025-08-31,onion,Hyderabad,29.6
2025-09-01,onion,Hyderabad,29.3
2025-09-02,onion,Hyderabad,27.8
2025-09-03,onion,Hyderabad,27.9
2025-09-04,onion,Hyderabad,28.7
2025-09-05,onion,Hyderabad,25.3
2025-09-06,onion,Hyderabad,25.6
2025-09-07,onion,Hyderabad,23.1
2025-09-08,onion,Hyderabad,24.1
2025-09-09,onion,Hyderabad,26.8
2025-09-10,onion,Hyderabad,28.6
2025-09-11,onion,Hyderabad,24.6
2025-09-12,onion,Hyderabad,23.6
2025-09-13,onion,Hyderabad,25.0
2025-09-14,onion,Hyderabad,26.8
2025-09-15,onion,Hyderabad,20.7
2025-09-16,onion,Hyderabad,18.1
2025-09-17,onion,Hyderabad,23.3
2025-09-18,onion,Hyderabad,21.3
2025-09-19,onion,Hyderabad,23.5
2025-09-20,onion,Hyderabad,24.6
2025-09-21,onion,Hyderabad,23.6
2025-09-22,onion,Hyderabad,29.4
2025-09-23,onion,Hyderabad,26.0
2025-09-24,onion,Hyderabad,25.9
2025-09-25,onion,Hyderabad,26.9
2025-09-26,onion,Hyderabad,21.6
2025-09-27,onion,Hyderabad,28.1
2025-09-28,onion,Hyderabad,24.8
2025-09-29,onion,Hyderabad,27.0
2025-09-30,onion,Hyderabad,21.8
2025-10-01,onion,Hyderabad,20.3
2025-10-02,onion,Hyderabad,27.5
2025-10-03,onion,Hyderabad,26.1
2025-10-04,onion,Hyderabad,22.3
2025-10-05,onion,Hyderabad,22.4
2025-10-06,onion,Hyderabad,28.4
2025-10-07,onion,Hyderabad,21.4
2025-10-08,onion,Hyderabad,29.9
2025-10-09,onion,Hyderabad,22.3
2025-10-10,onion,Hyderabad,26.9
2025-10-11,onion,Hyderabad,24.0
2025-10-12,onion,Hyderabad,26.8
2025-10-13,onion,Hyderabad,23.4
2025-10-14,onion,Hyderabad,24.5
2025-10-15,onion,Hyderabad,25.1
2025-10-16,onion,Hyderabad,22.0
2025-10-17,onion,Hyderabad,27.2
2025-10-18,onion,Hyderabad,23.5
2025-10-19,onion,Hyderabad,24.3
2025-10-20,onion,Hyderabad,22.0
2025-10-21,onion,Hyderabad,17.3
2025-10-22,onion,Hyderabad,24.4
2025-10-23,onion,Hyderabad,32.2
2025-10-24,onion,Hyderabad,27.4
2025-10-25,onion,Hyderabad,24.9
2025-10-26,onion,Hyderabad,24.2
2025-10-27,onion,Hyderabad,25.1
2025-10-28,onion,Hyderabad,26.6
2025-10-29,onion,Hyderabad,21.5
2025-10-30,onion,Hyderabad,28.3
2025-10-31,onion,Hyderabad,27.1
2025-11-01,onion,Hyderabad,27.2
2025-11-02,onion,Hyderabad,26.3
2025-11-03,onion,Hyderabad,25.1
2025-11-04,onion,Hyderabad,27.0
2025-11-05,onion,Hyderabad,26.8
2025-11-06,onion,Hyderabad,23.9
2025-11-07,onion,Hyderabad,23.3
2025-11-08,onion,Hyderabad,25.3
2025-11-09,onion,Hyderabad,29.6
2025-11-10,onion,Hyderabad,21.3
2025-11-11,onion,Hyderabad,20.6
2025-11-12,onion,Hyderabad,25.5
2025-11-13,onion,Hyderabad,25.2
2025-11-14,onion,Hyderabad,25.5
2025-11-15,onion,Hyderabad,25.7
2025-11-16,onion,Hyderabad,24.3
2025-11-17,onion,Hyderabad,29.5
2025-11-18,onion,Hyderabad,20.2
2025-11-19,onion,Hyderabad,22.5
2025-11-20,onion,Hyderabad,24.7
2025-11-21,onion,Hyderabad,20.1
2025-11-22,onion,Hyderabad,24.5
2025-11-23,onion,Hyderabad,30.0
2025-11-24,onion,Hyderabad,25.1
2025-11-25,onion,Hyderabad,25.7
2025-11-26,onion,Hyderabad,21.2
2025-11-27,onion,Hyderabad,23.2
2025-11-28,onion,Hyderabad,23.9
2025-11-29,onion,Hyderabad,24.0
2025-11-30,onion,Hyderabad,28.8
2025-12-01,onion,Hyderabad,26.7
2025-12-02,onion,Hyderabad,21.7
2025-12-03,onion,Hyderabad,25.7
2025-12-04,onion,Hyderabad,26.5
2025-12-05,onion,Hyderabad,28.4
2025-12-06,onion,Hyderabad,29.7
2025-12-07,onion,Hyderabad,22.0
2025-12-08,onion,Hyderabad,22.6
2025-12-09,onion,Hyderabad,21.2
2025-12-10,onion,Hyderabad,24.3
2025-12-11,onion,Hyderabad,26.4
2025-12-12,onion,Hyderabad,28.0
2025-12-13,onion,Hyderabad,24.8
2025-12-14,onion,Hyderabad,24.0
2025-12-15,onion,Hyderabad,25.5
2025-12-16,onion,Hyderabad,22.5
2025-12-17,onion,Hyderabad,31.3
2025-12-18,onion,Hyderabad,20.2
2025-12-19,onion,Hyderabad,25.6
2025-12-20,onion,Hyderabad,31.1
2025-12-21,onion,Hyderabad,25.0
2025-12-22,onion,Hyderabad,24.4
2025-12-23,onion,Hyderabad,23.9
2025-12-24,onion,Hyderabad,24.5
2025-12-25,onion,Hyderabad,29.1
2025-12-26,onion,Hyderabad,18.4
2025-12-27,onion,Hyderabad,29.6
2025-12-28,onion,Hyderabad,20.7
2025-12-29,onion,Hyderabad,24.2
2025-12-30,onion,Hyderabad,23.7
2025-12-31,onion,Hyderabad,26.8
2025-01-01,wheat,Bangalore,35.2
2025-01-02,wheat,Bangalore,41.4
2025-01-03,wheat,Bangalore,46.1
2025-01-04,wheat,Bangalore,35.9
2025-01-05,wheat,Bangalore,40.6
2025-01-06,wheat,Bangalore,38.0
2025-01-07,wheat,Bangalore,41.3
2025-01-08,wheat,Bangalore,40.1
2025-01-09,wheat,Bangalore,38.1
2025-01-10,wheat,Bangalore,41.5
2025-01-11,wheat,Bangalore,45.4
2025-01-12,wheat,Bangalore,39.4
2025-01-13,wheat,Bangalore,42.2
2025-01-14,wheat,Bangalore,36.1
2025-01-15,wheat,Bangalore,37.1
2025-01-16,wheat,Bangalore,41.4
2025-01-17,wheat,Bangalore,44.5
2025-01-18,wheat,Bangalore,41.1
2025-01-19,wheat,Bangalore,39.1
2025-01-20,wheat,Bangalore,40.0
2025-01-21,wheat,Bangalore,36.2
2025-01-22,wheat,Bangalore,41.8
2025-01-23,wheat,Bangalore,42.6
2025-01-24,wheat,Bangalore,38.6
2025-01-25,wheat,Bangalore,38.6
2025-01-26,wheat,Bangalore,40.8
2025-01-27,wheat,Bangalore,38.7
2025-01-28,wheat,Bangalore,39.8
2025-01-29,wheat,Bangalore,46.3
2025-01-30,wheat,Bangalore,39.3
2025-01-31,wheat,Bangalore,38.9
2025-02-01,wheat,Bangalore,38.1
2025-02-02,wheat,Bangalore,42.2
2025-02-03,wheat,Bangalore,39.5
2025-02-04,wheat,Bangalore,38.1
2025-02-05,wheat,Bangalore,44.0
2025-02-06,wheat,Bangalore,44.3
2025-02-07,wheat,Bangalore,38.2
2025-02-08,wheat,Bangalore,34.4
2025-02-09,wheat,Bangalore,43.0
2025-02-10,wheat,Bangalore,37.9
2025-02-11,wheat,Bangalore,42.4
2025-02-12,wheat,Bangalore,34.1
2025-02-13,wheat,Bangalore,42.7
2025-02-14,wheat,Bangalore,36.4
2025-02-15,wheat,Bangalore,42.2
2025-02-16,wheat,Bangalore,40.0
2025-02-17,wheat,Bangalore,37.1
2025-02-18,wheat,Bangalore,38.8
2025-02-19,wheat,Bangalore,42.1
2025-02-20,wheat,Bangalore,40.3
2025-02-21,wheat,Bangalore,41.8
2025-02-22,wheat,Bangalore,45.9
2025-02-23,wheat,Bangalore,35.3
2025-02-24,wheat,Bangalore,44.9
2025-02-25,wheat,Bangalore,40.3
2025-02-26,wheat,Bangalore,37.3
2025-02-27,wheat,Bangalore,36.0
2025-02-28,wheat,Bangalore,39.4
2025-03-01,wheat,Bangalore,42.8
2025-03-02,wheat,Bangalore,39.6
2025-03-03,wheat,Bangalore,44.5
2025-03-04,wheat,Bangalore,35.6
2025-03-05,wheat,Bangalore,40.0
2025-03-06,wheat,Bangalore,36.2
2025-03-07,wheat,Bangalore,41.1
2025-03-08,wheat,Bangalore,42.7
2025-03-09,wheat,Bangalore,38.7
2025-03-10,wheat,Bangalore,32.2
2025-03-11,wheat,Bangalore,40.6
2025-03-12,wheat,Bangalore,41.3
2025-03-13,wheat,Bangalore,41.2
2025-03-14,wheat,Bangalore,43.7
2025-03-15,wheat,Bangalore,36.8
2025-03-16,wheat,Bangalore,42.0
2025-03-17,wheat,Bangalore,43.6
2025-03-18,wheat,Bangalore,34.7
2025-03-19,wheat,Bangalore,41.0
2025-03-20,wheat,Bangalore,38.5
2025-03-21,wheat,Bangalore,39.8
2025-03-22,wheat,Bangalore,41.0
2025-03-23,wheat,Bangalore,38.5
2025-03-24,wheat,Bangalore,38.0
2025-03-25,wheat,Bangalore,40.1
2025-03-26,wheat,Bangalore,36.7
2025-03-27,wheat,Bangalore,36.7
2025-03-28,wheat,Bangalore,42.0
2025-03-29,wheat,Bangalore,36.6
2025-03-30,wheat,Bangalore,42.0
2025-03-31,wheat,Bangalore,41.4
2025-04-01,wheat,Bangalore,34.8
2025-04-02,wheat,Bangalore,38.0
2025-04-03,wheat,Bangalore,43.6
2025-04-04,wheat,Bangalore,37.1
2025-04-05,wheat,Bangalore,38.6
2025-04-06,wheat,Bangalore,41.4
2025-04-07,wheat,Bangalore,42.4
2025-04-08,wheat,Bangalore,39.2
2025-04-09,wheat,Bangalore,38.2
2025-04-10,wheat,Bangalore,44.3
2025-04-11,wheat,Bangalore,45.2
2025-04-12,wheat,Bangalore,42.9
2025-04-13,wheat,Bangalore,40.3
2025-04-14,wheat,Bangalore,37.6
2025-04-15,wheat,Bangalore,37.5
2025-04-16,wheat,Bangalore,41.6
2025-04-17,wheat,Bangalore,41.3
2025-04-18,wheat,Bangalore,44.2
2025-04-19,wheat,Bangalore,42.0
2025-04-20,wheat,Bangalore,35.5
2025-04-21,wheat,Bangalore,43.2
2025-04-22,wheat,Bangalore,37.0
2025-04-23,wheat,Bangalore,38.8
2025-04-24,wheat,Bangalore,40.8
2025-04-25,wheat,Bangalore,46.0
2025-04-26,wheat,Bangalore,49.3
2025-04-27,wheat,Bangalore,41.8
2025-04-28,wheat,Bangalore,39.5
2025-04-29,wheat,Bangalore,41.6
2025-04-30,wheat,Bangalore,42.7
2025-05-01,wheat,Bangalore,39.0
2025-05-02,wheat,Bangalore,45.4
2025-05-03,wheat,Bangalore,40.7
2025-05-04,wheat,Bangalore,41.5
2025-05-05,wheat,Bangalore,42.0
2025-05-06,wheat,Bangalore,41.3
2025-05-07,wheat,Bangalore,42.5
2025-05-08,wheat,Bangalore,38.1
2025-05-09,wheat,Bangalore,38.3
2025-05-10,wheat,Bangalore,36.7
2025-05-11,wheat,Bangalore,41.3
2025-05-12,wheat,Bangalore,42.3
2025-05-13,wheat,Bangalore,41.4
2025-05-14,wheat,Bangalore,45.0
2025-05-15,wheat,Bangalore,40.0
2025-05-16,wheat,Bangalore,42.0
2025-05-17,wheat,Bangalore,36.7
2025-05-18,wheat,Bangalore,38.8
2025-05-19,wheat,Bangalore,42.1
2025-05-20,wheat,Bangalore,42.5
2025-05-21,wheat,Bangalore,39.1
2025-05-22,wheat,Bangalore,39.8
2025-05-23,wheat,Bangalore,35.4
2025-05-24,wheat,Bangalore,38.9
2025-05-25,wheat,Bangalore,42.7
2025-05-26,wheat,Bangalore,41.7
2025-05-27,wheat,Bangalore,41.5
2025-05-28,wheat,Bangalore,40.1
2025-05-29,wheat,Bangalore,40.0
2025-05-30,wheat,Bangalore,38.0
2025-05-31,wheat,Bangalore,42.1
2025-06-01,wheat,Bangalore,49.3
2025-06-02,wheat,Bangalore,49.5
2025-06-03,wheat,Bangalore,46.4
2025-06-04,wheat,Bangalore,41.5
2025-06-05,wheat,Bangalore,51.3
2025-06-06,wheat,Bangalore,46.6
2025-06-07,wheat,Bangalore,45.4
2025-06-08,wheat,Bangalore,50.1
2025-06-09,wheat,Bangalore,46.8
2025-06-10,wheat,Bangalore,51.2
2025-06-11,wheat,Bangalore,49.9
2025-06-12,wheat,Bangalore,50.1
2025-06-13,wheat,Bangalore,43.9
2025-06-14,wheat,Bangalore,51.6
2025-06-15,wheat,Bangalore,48.8
2025-06-16,wheat,Bangalore,46.9
2025-06-17,wheat,Bangalore,48.4
2025-06-18,wheat,Bangalore,42.7
2025-06-19,wheat,Bangalore,49.2
2025-06-20,wheat,Bangalore,44.9
2025-06-21,wheat,Bangalore,43.9
2025-06-22,wheat,Bangalore,43.4
2025-06-23,wheat,Bangalore,51.3
2025-06-24,wheat,Bangalore,46.1
2025-06-25,wheat,Bangalore,52.6
2025-06-26,wheat,Bangalore,46.4
2025-06-27,wheat,Bangalore,42.9
2025-06-28,wheat,Bangalore,44.7
2025-06-29,wheat,Bangalore,51.7
2025-06-30,wheat,Bangalore,47.5
2025-07-01,wheat,Bangalore,46.4
2025-07-02,wheat,Bangalore,48.5
2025-07-03,wheat,Bangalore,49.5
2025-07-04,wheat,Bangalore,51.4
2025-07-05,wheat,Bangalore,52.3
2025-07-06,wheat,Bangalore,46.9
2025-07-07,wheat,Bangalore,44.0
2025-07-08,wheat,Bangalore,46.8
2025-07-09,wheat,Bangalore,48.8
2025-07-10,wheat,Bangalore,45.1
2025-07-11,wheat,Bangalore,45.1
2025-07-12,wheat,Bangalore,49.0
2025-07-13,wheat,Bangalore,47.9
2025-07-14,wheat,Bangalore,48.1
2025-07-15,wheat,Bangalore,45.7
2025-07-16,wheat,Bangalore,47.3
2025-07-17,wheat,Bangalore,45.2
2025-07-18,wheat,Bangalore,50.7
2025-07-19,wheat,Bangalore,51.1
2025-07-20,wheat,Bangalore,42.5
2025-07-21,wheat,Bangalore,45.2
2025-07-22,wheat,Bangalore,43.5
2025-07-23,wheat,Bangalore,46.0
2025-07-24,wheat,Bangalore,47.7
2025-07-25,wheat,Bangalore,43.7
2025-07-26,wheat,Bangalore,45.2
2025-07-27,wheat,Bangalore,45.0
2025-07-28,wheat,Bangalore,48.6
2025-07-29,wheat,Bangalore,48.2
2025-07-30,wheat,Bangalore,45.8
2025-07-31,wheat,Bangalore,48.5
2025-08-01,wheat,Bangalore,46.4
2025-08-02,wheat,Bangalore,47.2
2025-08-03,wheat,Bangalore,53.0
2025-08-04,wheat,Bangalore,52.0
2025-08-05,wheat,Bangalore,44.1
2025-08-06,wheat,Bangalore,50.5
2025-08-07,wheat,Bangalore,50.4
2025-08-08,wheat,Bangalore,44.6
2025-08-09,wheat,Bangalore,50.5
2025-08-10,wheat,Bangalore,52.6
2025-08-11,wheat,Bangalore,44.6
2025-08-12,wheat,Bangalore,45.2
2025-08-13,wheat,Bangalore,51.1
2025-08-14,wheat,Bangalore,48.8
2025-08-15,wheat,Bangalore,49.7
2025-08-16,wheat,Bangalore,49.0
2025-08-17,wheat,Bangalore,49.2
2025-08-18,wheat,Bangalore,44.0
2025-08-19,wheat,Bangalore,51.1
2025-08-20,wheat,Bangalore,51.5
2025-08-21,wheat,Bangalore,47.3
2025-08-22,wheat,Bangalore,47.9
2025-08-23,wheat,Bangalore,43.4
2025-08-24,wheat,Bangalore,49.5
2025-08-25,wheat,Bangalore,49.7
2025-08-26,wheat,Bangalore,47.8
2025-08-27,wheat,Bangalore,51.4
2025-08-28,wheat,Bangalore,47.0
2025-08-29,wheat,Bangalore,49.7
2025-08-30,wheat,Bangalore,44.9
2025-08-31,wheat,Bangalore,47.9
2025-09-01,wheat,Bangalore,39.5
2025-09-02,wheat,Bangalore,40.7
2025-09-03,wheat,Bangalore,38.9
2025-09-04,wheat,Bangalore,39.6
2025-09-05,wheat,Bangalore,42.5
2025-09-06,wheat,Bangalore,38.7
2025-09-07,wheat,Bangalore,35.2
2025-09-08,wheat,Bangalore,45.2
2025-09-09,wheat,Bangalore,44.1
2025-09-10,wheat,Bangalore,36.1
2025-09-11,wheat,Bangalore,42.1
2025-09-12,wheat,Bangalore,38.5
2025-09-13,wheat,Bangalore,40.8
2025-09-14,wheat,Bangalore,40.9
2025-09-15,wheat,Bangalore,39.3
2025-09-16,wheat,Bangalore,37.6
2025-09-17,wheat,Bangalore,37.9
2025-09-18,wheat,Bangalore,37.3
2025-09-19,wheat,Bangalore,37.5
2025-09-20,wheat,Bangalore,39.8
2025-09-21,wheat,Bangalore,37.9
2025-09-22,wheat,Bangalore,42.0
2025-09-23,wheat,Bangalore,44.5
2025-09-24,wheat,Bangalore,38.3
2025-09-25,wheat,Bangalore,40.7
2025-09-26,wheat,Bangalore,41.5
2025-09-27,wheat,Bangalore,41.4
2025-09-28,wheat,Bangalore,40.2
2025-09-29,wheat,Bangalore,42.2
2025-09-30,wheat,Bangalore,41.4
2025-10-01,wheat,Bangalore,36.3
2025-10-02,wheat,Bangalore,42.6
2025-10-03,wheat,Bangalore,42.7
2025-10-04,wheat,Bangalore,37.7
2025-10-05,wheat,Bangalore,40.1
2025-10-06,wheat,Bangalore,42.0
2025-10-07,wheat,Bangalore,39.4
2025-10-08,wheat,Bangalore,43.2
2025-10-09,wheat,Bangalore,47.1
2025-10-10,wheat,Bangalore,37.6
2025-10-11,wheat,Bangalore,35.9
2025-10-12,wheat,Bangalore,40.9
2025-10-13,wheat,Bangalore,42.2
2025-10-14,wheat,Bangalore,39.3
2025-10-15,wheat,Bangalore,44.4
2025-10-16,wheat,Bangalore,36.0
2025-10-17,wheat,Bangalore,42.1
2025-10-18,wheat,Bangalore,38.2
2025-10-19,wheat,Bangalore,45.2
2025-10-20,wheat,Bangalore,46.0
2025-10-21,wheat,Bangalore,37.7
2025-10-22,wheat,Bangalore,38.4
2025-10-23,wheat,Bangalore,42.6
2025-10-24,wheat,Bangalore,38.8
2025-10-25,wheat,Bangalore,39.9
2025-10-26,wheat,Bangalore,40.1
2025-10-27,wheat,Bangalore,34.2
2025-10-28,wheat,Bangalore,40.0
2025-10-29,wheat,Bangalore,37.9
2025-10-30,wheat,Bangalore,38.5
2025-10-31,wheat,Bangalore,44.3
2025-11-01,wheat,Bangalore,36.2
2025-11-02,wheat,Bangalore,42.4
2025-11-03,wheat,Bangalore,39.2
2025-11-04,wheat,Bangalore,39.2
2025-11-05,wheat,Bangalore,42.4
2025-11-06,wheat,Bangalore,41.0
2025-11-07,wheat,Bangalore,41.7
2025-11-08,wheat,Bangalore,42.9
2025-11-09,wheat,Bangalore,39.0
2025-11-10,wheat,Bangalore,38.2
2025-11-11,wheat,Bangalore,36.7
2025-11-12,wheat,Bangalore,37.5
2025-11-13,wheat,Bangalore,48.8
2025-11-14,wheat,Bangalore,43.7
2025-11-15,wheat,Bangalore,35.9
2025-11-16,wheat,Bangalore,36.0
2025-11-17,wheat,Bangalore,41.4
2025-11-18,wheat,Bangalore,41.6
2025-11-19,wheat,Bangalore,41.6
2025-11-20,wheat,Bangalore,39.2
2025-11-21,wheat,Bangalore,39.6
2025-11-22,wheat,Bangalore,41.0
2025-11-23,wheat,Bangalore,40.3
2025-11-24,wheat,Bangalore,33.3
2025-11-25,wheat,Bangalore,39.3
2025-11-26,wheat,Bangalore,37.4
2025-11-27,wheat,Bangalore,40.5
2025-11-28,wheat,Bangalore,49.0
2025-11-29,wheat,Bangalore,41.1
2025-11-30,wheat,Bangalore,39.1
2025-12-01,wheat,Bangalore,42.8
2025-12-02,wheat,Bangalore,41.4
2025-12-03,wheat,Bangalore,41.3
2025-12-04,wheat,Bangalore,41.8
2025-12-05,wheat,Bangalore,46.2
2025-12-06,wheat,Bangalore,36.6
2025-12-07,wheat,Bangalore,41.4
2025-12-08,wheat,Bangalore,37.2
2025-12-09,wheat,Bangalore,41.7
2025-12-10,wheat,Bangalore,37.2
2025-12-11,wheat,Bangalore,38.7
2025-12-12,wheat,Bangalore,39.1
2025-12-13,wheat,Bangalore,42.9
2025-12-14,wheat,Bangalore,42.8
2025-12-15,wheat,Bangalore,36.3
2025-12-16,wheat,Bangalore,40.2
2025-12-17,wheat,Bangalore,37.9
2025-12-18,wheat,Bangalore,36.2
2025-12-19,wheat,Bangalore,39.3
2025-12-20,wheat,Bangalore,39.1
2025-12-21,wheat,Bangalore,47.3
2025-12-22,wheat,Bangalore,41.3
2025-12-23,wheat,Bangalore,35.9
2025-12-24,wheat,Bangalore,38.3
2025-12-25,wheat,Bangalore,43.1
2025-12-26,wheat,Bangalore,46.3
2025-12-27,wheat,Bangalore,35.2
2025-12-28,wheat,Bangalore,34.4
2025-12-29,wheat,Bangalore,45.6
2025-12-30,wheat,Bangalore,41.2
2025-12-31,wheat,Bangalore,37.4
2025-01-01,wheat,Chennai,41.6
2025-01-02,wheat,Chennai,32.1
2025-01-03,wheat,Chennai,40.0
2025-01-04,wheat,Chennai,41.0
2025-01-05,wheat,Chennai,42.8
2025-01-06,wheat,Chennai,37.0
2025-01-07,wheat,Chennai,40.3
2025-01-08,wheat,Chennai,37.2
2025-01-09,wheat,Chennai,40.8
2025-01-10,wheat,Chennai,37.3
2025-01-11,wheat,Chennai,38.8
2025-01-12,wheat,Chennai,37.0
2025-01-13,wheat,Chennai,42.0
2025-01-14,wheat,Chennai,42.6
2025-01-15,wheat,Chennai,39.3
2025-01-16,wheat,Chennai,40.1
2025-01-17,wheat,Chennai,35.7
2025-01-18,wheat,Chennai,39.1
2025-01-19,wheat,Chennai,39.8
2025-01-20,wheat,Chennai,47.9
2025-01-21,wheat,Chennai,36.7
2025-01-22,wheat,Chennai,44.4
2025-01-23,wheat,Chennai,43.0
2025-01-24,wheat,Chennai,40.8
2025-01-25,wheat,Chennai,45.3
2025-01-26,wheat,Chennai,41.1
2025-01-27,wheat,Chennai,41.2
2025-01-28,wheat,Chennai,39.8
2025-01-29,wheat,Chennai,43.7
2025-01-30,wheat,Chennai,43.3
2025-01-31,wheat,Chennai,38.1
2025-02-01,wheat,Chennai,36.0
2025-02-02,wheat,Chennai,39.4
2025-02-03,wheat,Chennai,37.6
2025-02-04,wheat,Chennai,39.8
2025-02-05,wheat,Chennai,43.7
2025-02-06,wheat,Chennai,38.6
2025-02-07,wheat,Chennai,39.9
2025-02-08,wheat,Chennai,40.2
2025-02-09,wheat,Chennai,42.5
2025-02-10,wheat,Chennai,33.3
2025-02-11,wheat,Chennai,38.2
2025-02-12,wheat,Chennai,40.6
2025-02-13,wheat,Chennai,43.6
2025-02-14,wheat,Chennai,38.5
2025-02-15,wheat,Chennai,34.4
2025-02-16,wheat,Chennai,41.9
2025-02-17,wheat,Chennai,38.1
2025-02-18,wheat,Chennai,36.4
2025-02-19,wheat,Chennai,38.1
2025-02-20,wheat,Chennai,39.4
2025-02-21,wheat,Chennai,38.2
2025-02-22,wheat,Chennai,33.4
2025-02-23,wheat,Chennai,42.7
2025-02-24,wheat,Chennai,43.8
2025-02-25,wheat,Chennai,42.0
2025-02-26,wheat,Chennai,36.6
2025-02-27,wheat,Chennai,39.4
2025-02-28,wheat,Chennai,40.0
2025-03-01,wheat,Chennai,41.8
2025-03-02,wheat,Chennai,42.0
2025-03-03,wheat,Chennai,37.8
2025-03-04,wheat,Chennai,40.2
2025-03-05,wheat,Chennai,41.4
2025-03-06,wheat,Chennai,44.4
2025-03-07,wheat,Chennai,42.1
2025-03-08,wheat,Chennai,42.4
2025-03-09,wheat,Chennai,40.3
2025-03-10,wheat,Chennai,44.2
2025-03-11,wheat,Chennai,41.2
2025-03-12,wheat,Chennai,37.4
2025-03-13,wheat,Chennai,44.2
2025-03-14,wheat,Chennai,42.1
2025-03-15,wheat,Chennai,38.7
2025-03-16,wheat,Chennai,38.6
2025-03-17,wheat,Chennai,40.9
2025-03-18,wheat,Chennai,41.4
2025-03-19,wheat,Chennai,40.6
2025-03-20,wheat,Chennai,40.9
2025-03-21,wheat,Chennai,45.1
2025-03-22,wheat,Chennai,43.2
2025-03-23,wheat,Chennai,40.6
2025-03-24,wheat,Chennai,42.8
2025-03-25,wheat,Chennai,36.9
2025-03-26,wheat,Chennai,41.2
2025-03-27,wheat,Chennai,45.4
2025-03-28,wheat,Chennai,39.3
2025-03-29,wheat,Chennai,37.5
2025-03-30,wheat,Chennai,38.0
2025-03-31,wheat,Chennai,36.7
2025-04-01,wheat,Chennai,37.6
2025-04-02,wheat,Chennai,38.9
2025-04-03,wheat,Chennai,35.8
2025-04-04,wheat,Chennai,40.0
2025-04-05,wheat,Chennai,42.7
2025-04-06,wheat,Chennai,37.3
2025-04-07,wheat,Chennai,44.6
2025-04-08,wheat,Chennai,41.5
2025-04-09,wheat,Chennai,43.1
2025-04-10,wheat,Chennai,38.0
2025-04-11,wheat,Chennai,42.6
2025-04-12,wheat,Chennai,36.7
2025-04-13,wheat,Chennai,42.7
2025-04-14,wheat,Chennai,40.5
2025-04-15,wheat,Chennai,41.7
2025-04-16,wheat,Chennai,36.5
2025-04-17,wheat,Chennai,37.3
2025-04-18,wheat,Chennai,41.8
2025-04-19,wheat,Chennai,37.2
2025-04-20,wheat,Chennai,41.4
2025-04-21,wheat,Chennai,35.9
2025-04-22,wheat,Chennai,42.5
2025-04-23,wheat,Chennai,36.3
2025-04-24,wheat,Chennai,41.7
2025-04-25,wheat,Chennai,41.9
2025-04-26,wheat,Chennai,37.9
2025-04-27,wheat,Chennai,41.7
2025-04-28,wheat,Chennai,40.8
2025-04-29,wheat,Chennai,38.4
2025-04-30,wheat,Chennai,37.0
2025-05-01,wheat,Chennai,34.1
2025-05-02,wheat,Chennai,41.0
2025-05-03,wheat,Chennai,35.3
2025-05-04,wheat,Chennai,40.3
2025-05-05,wheat,Chennai,39.2
2025-05-06,wheat,Chennai,42.0
2025-05-07,wheat,Chennai,39.1
2025-05-08,wheat,Chennai,39.0
2025-05-09,wheat,Chennai,42.2
2025-05-10,wheat,Chennai,41.0
2025-05-11,wheat,Chennai,40.9
2025-05-12,wheat,Chennai,41.4
2025-05-13,wheat,Chennai,35.4
2025-05-14,wheat,Chennai,42.3
2025-05-15,wheat,Chennai,41.8
2025-05-16,wheat,Chennai,36.9
2025-05-17,wheat,Chennai,39.3
2025-05-18,wheat,Chennai,39.9
2025-05-19,wheat,Chennai,39.6
2025-05-20,wheat,Chennai,41.0
2025-05-21,wheat,Chennai,44.3
2025-05-22,wheat,Chennai,43.2
2025-05-23,wheat,Chennai,36.1
2025-05-24,wheat,Chennai,41.9
2025-05-25,wheat,Chennai,44.0
2025-05-26,wheat,Chennai,41.2
2025-05-27,wheat,Chennai,43.3
2025-05-28,wheat,Chennai,46.0
2025-05-29,wheat,Chennai,43.1
2025-05-30,wheat,Chennai,40.7
2025-05-31,wheat,Chennai,43.1
2025-06-01,wheat,Chennai,48.4
2025-06-02,wheat,Chennai,48.1
2025-06-03,wheat,Chennai,46.9
2025-06-04,wheat,Chennai,52.7
2025-06-05,wheat,Chennai,45.5
2025-06-06,wheat,Chennai,52.6
2025-06-07,wheat,Chennai,49.5
2025-06-08,wheat,Chennai,43.8
2025-06-09,wheat,Chennai,49.1
2025-06-10,wheat,Chennai,41.7
2025-06-11,wheat,Chennai,49.9
2025-06-12,wheat,Chennai,50.7
2025-06-13,wheat,Chennai,46.2
2025-06-14,wheat,Chennai,48.4
2025-06-15,wheat,Chennai,53.9
