crop_type,harvest_age_days,avg_temperature,avg_humidity,cold_chain,transport_time_hours,storage_days,handling_type,historical_spoilage_rate,spoilage
wheat,2,11.8270579929848,82.44654708154982,1,8.855223613738623,1.8930388398753153,semi,0.12477005291385283,0
wheat,4,10.927926441806981,31.827468484229808,1,33.82858198729971,2.0789642379759155,automated,0.16309354425582517,0
wheat,5,31.432423044114934,35.4525923021789,0,37.672188553262465,2.5228826444589467,manual,0.08191665874557634,1
tomato,8,20.849412845231335,81.28050248305581,0,16.51525449919633,6.921863429460655,automated,0.2506370758486449,1
onion,6,13.761260477016197,67.83336185455173,1,16.1479812499367,5.48070436177096,semi,0.1913829692310144,0
wheat,4,17.60838312579125,74.83416828237301,1,27.216726016829902,0.49980840760834866,automated,0.2753964065524657,0
tomato,7,29.26259522057197,42.56506024931126,0,41.4804576394739,6.106892235406913,automated,0.17386789076633336,1
wheat,8,18.266097014225537,62.22500733540621,0,11.523591489933585,4.4331232847907,automated,0.2853564179544699,0
onion,2,24.835633753612235,74.23315341427829,0,45.239135213992924,6.234156320853364,semi,0.2729670510953315,1
tomato,7,13.650859201800168,67.63884822061576,1,29.158578186545085,2.3919678099115975,semi,0.1941149641148085,0
onion,2,27.64280912816341,58.30192601347257,1,47.62994415355698,3.2516320536820316,semi,0.28347335953746583,1
onion,2,19.482330515297924,87.58702718626289,1,5.211845027780164,6.273589401156759,semi,0.13077218682363806,0
tomato,8,28.809053035861496,70.56944000720671,0,6.948420415817676,1.9080119513957703,semi,0.14141054067605285,0
tomato,2,34.251846469120686,84.46504801447426,1,39.85216477453369,6.408506133717907,manual,0.061369487826509236,0
tomato,9,28.349392581699774,73.78623069442088,1,41.64352709338092,5.799497985009884,manual,0.19730022669096325,1
tomato,1,18.87242687785062,74.12781171586099,1,21.936558353433895,6.863905586365053,manual,0.23048099248223336,0
tomato,9,17.67231104644901,34.801096185460764,0,34.56134527868974,2.269803109114542,automated,0.2433797975605258,1
tomato,1,19.82262876200344,51.567877311236614,1,41.77519250994031,1.6502722600334838,automated,0.08745407151152583,0
tomato,2,14.938615397095145,81.5021644031795,1,3.027006046284948,2.316068279320097,semi,0.1610397680781251,0
wheat,6,15.435155525500601,43.95623172892536,0,27.975669880683153,6.682548571921147,semi,0.09421580302347891,1
onion,6,33.720733057005035,36.93035196938797,0,41.11359132674501,2.331513072370591,manual,0.21553183721356223,1
tomato,1,21.541977295223347,49.56636339832761,1,19.713282395484423,3.9564827397006668,semi,0.08948659310544203,0
wheat,7,23.079855417117574,43.22627309355684,1,15.212029487284063,2.8257549781055995,automated,0.2760409209890187,0
wheat,8,27.821483967004333,85.5172916875893,0,38.398214199457364,2.7735410113724663,semi,0.10765866141535334,1
wheat,2,27.689604854546428,82.07799852012786,0,16.781969424633303,1.3536502691533863,manual,0.12285056657206121,0
onion,8,12.021306145657771,59.98099381697425,0,1.1491920146716508,3.75955678558313,semi,0.26272658053774994,0
tomato,9,34.94622359012997,33.68063246903208,1,46.09991161856609,5.9458297847704475,automated,0.16461690253643096,1
wheat,6,15.319796596718183,72.87374076558937,1,28.82979210849787,0.34639509487709563,manual,0.05599898645001826,0
onion,5,31.692149081490065,67.40470388017587,1,39.517342179373344,6.2245861556439515,semi,0.17364656280066143,1
onion,9,33.180129643845,88.23328024370974,1,39.78917343010758,4.658310755961097,automated,0.07113583384503076,0
onion,9,31.44698602273941,63.53719441622262,0,4.121289757518442,4.31716656402432,manual,0.2963361796718277,0
wheat,1,27.369329396624355,50.18362340417457,1,9.030429371163846,4.381301630467945,manual,0.19702789261390058,0
tomato,3,10.438269913266486,61.14130161471334,1,15.622671995703428,2.073888851681286,automated,0.11413315440274462,0
wheat,9,20.81126477089512,88.75579748427097,0,16.072866396942175,2.906011527078014,semi,0.19092941988690443,0
wheat,2,28.145182880877435,71.78174595198183,1,31.962947531002907,5.595030041329502,semi,0.06921677584543871,0
tomato,4,21.62353887767616,70.31856827562306,1,30.287247275376185,2.144667258554027,semi,0.24997282606720428,1
tomato,4,35.90439684738439,44.440895383553126,1,24.245719566461247,3.290141467008877,manual,0.2813320134660409,0
tomato,2,19.26406826048846,74.61615105363705,0,10.929395418512094,0.13742589971357333,manual,0.2686110970515399,0
onion,3,18.80604377375981,75.01630976830631,1,18.95322307544426,5.134908470548546,semi,0.1354394005746407,0
tomato,3,17.97993079277974,49.03733902655432,1,26.548916517862967,2.9239152367502395,manual,0.13144202991084214,0
wheat,1,19.983426068823867,59.02282994344279,0,22.99531220688527,3.6775113793152263,manual,0.058771902804075,0
tomato,6,26.722148929425614,47.67619997642736,0,6.982749055468684,0.8028252246753105,automated,0.21285008967522917,0
wheat,8,31.210458828177725,45.5223042194572,0,31.526993194590418,6.941999601512058,semi,0.18372619604744872,1
onion,3,29.877037532163552,31.55376421496911,1,4.433433510101046,2.117274788893922,semi,0.16483659283183533,0
wheat,5,34.23153459944439,47.11270467919992,1,18.775150104810773,4.444927631175152,semi,0.27690773833367677,0
wheat,1,36.577419864922746,63.238196992696494,0,34.371379340735764,4.068654413981258,manual,0.09196972527071158,1
tomato,7,34.48237127030054,30.09607125294173,0,1.941106122426206,5.4956454274749325,manual,0.052416566672545586,0
tomato,1,10.568362101230637,46.993145028580045,0,27.789192495129857,2.056858689353724,manual,0.06832911303019136,0
wheat,9,32.07753860655966,82.88461993939501,1,16.72248578473497,5.29149141498066,semi,0.10584285945684223,0
tomato,8,16.25198720854995,65.61891510644165,1,1.4150966408685197,2.67751211480014,manual,0.05832138731586424,0
onion,7,13.98784128123948,66.47176944485884,1,9.948013739865678,2.8781267609244434,semi,0.1757109276607839,0
onion,7,29.154663543974067,54.2018583015812,1,45.22447108372076,4.708987685407391,manual,0.12852261380839453,1
tomato,5,19.59229586223085,70.58832860954466,1,25.49399855873925,5.490000402183282,semi,0.09512075201703317,0
onion,5,11.713514901113298,41.395965973821546,0,47.86967861756919,4.668066452843913,automated,0.23752101873716552,1
tomato,5,14.12889203195084,79.1248086230515,0,25.666387267142834,6.299156643998065,manual,0.10111283155813251,1
wheat,1,10.027882506098832,37.001347196153986,1,26.565011377642605,1.9961132065704712,semi,0.22190127524844833,0
wheat,8,37.09670882034122,69.36008127918656,0,19.416621607844064,6.304317124713646,automated,0.13731622646190972,1
onion,1,10.738539515237157,50.46895954918098,0,15.571899680376472,0.9160446816036508,automated,0.17795694016563862,0
tomato,4,16.283673085285333,74.8507782349486,1,12.822640997248406,4.6167122332098645,manual,0.28346675996282994,0
tomato,9,22.48788342063722,62.9858730759612,1,17.14076895814167,3.8334145596612426,semi,0.05933790870395321,0
onion,9,20.697139778524573,57.141182308722975,0,22.61300080232031,3.462451582909126,manual,0.17506612686936546,0
wheat,5,37.351776307383275,40.16534412559482,0,10.023621660847134,2.1763842020352477,automated,0.26360574008190457,0
onion,4,11.208668372036264,68.20928785706117,0,11.569129314867705,3.5261292171576395,manual,0.19699356209258712,0
wheat,3,25.366441230311548,88.48619060522478,1,13.762604127416639,1.1324134946929227,semi,0.11921762924128916,0
tomato,3,30.414383875731218,79.5362054944209,0,22.11521492074944,2.5852466094817292,automated,0.1494202837862586,0
wheat,5,37.95093921043507,33.60049155534071,0,31.682228240269424,0.6907664223871419,manual,0.22006640718214365,1
onion,1,28.61113756371163,52.57376270167147,1,41.2388690634555,4.0029261985042375,manual,0.27270297357845075,0
tomato,5,34.11265708035288,85.53498055141631,0,14.495196347795735,0.6703752033973887,manual,0.0602665934366529,0
onion,6,12.511748135360452,60.18262485342129,0,9.635231996047557,1.1224125073361597,manual,0.0678847054725941,0
onion,7,21.57818532810782,69.72670954849076,0,18.805830847976083,0.5982676104123692,manual,0.1312628809023969,1
wheat,9,21.218414034372024,84.75596073548343,0,43.03600458947722,2.6691744796645454,automated,0.10819492110936975,1
onion,3,36.58864649367153,82.42768142519284,0,1.463454231845555,5.89370918092844,automated,0.1162327215556015,0
wheat,2,14.541135137898248,60.10922253243066,0,32.859824954714036,6.348274741436795,semi,0.10531749965647023,1
tomato,3,14.556585170098908,56.25877815945613,1,23.426522181344332,0.5032261822000937,manual,0.09895626221378943,0
wheat,9,19.856744496573953,50.381557108775226,0,8.569172103151963,4.441850986031389,semi,0.08265599171732295,0
tomato,7,11.633981421005128,73.14116658977346,1,16.088011734899933,4.790697972144514,automated,0.2834885329488095,0
wheat,9,15.473741219574702,47.219207968292594,1,11.572652062220593,3.7363895970241687,manual,0.08604736597653827,0
onion,2,38.95628915637205,44.99325638585401,1,42.25811189083575,4.668894030286822,semi,0.10110094369138405,0
wheat,5,22.845518196015185,51.37499367622681,0,23.648049045414542,1.635835008101667,manual,0.11156643099519643,0
wheat,4,28.960576252673093,40.63290341272752,0,27.46543106000716,3.4275094827331127,manual,0.28325371828260515,1
tomato,2,31.783337780339107,71.70718895674604,1,28.90331810883997,2.7361309432507994,semi,0.2389285334002712,0
onion,9,21.008842210216017,66.97443895983673,1,31.062004856310736,0.6279556600774174,automated,0.24742485757887867,0
wheat,9,14.41681223231551,58.97271204695062,1,24.291117447668707,4.378895078057423,semi,0.07618956488462451,0
onion,6,16.197430486653424,53.419546755693275,0,1.8400559493068436,3.4665063487008236,semi,0.2590774687539179,1
wheat,6,19.39799429741831,84.54375257380389,1,16.731966284988637,1.9262181883180824,semi,0.15204827045435448,0
wheat,8,29.08205261056677,31.747427099346318,0,9.642042313886586,3.3157968228236,manual,0.11570575655309719,0
onion,6,21.94841647267163,76.14646461043796,0,32.966713616848814,5.427086128782521,automated,0.19393752088007765,1
wheat,1,10.204440937003843,84.11457430493333,1,3.6651186143921928,5.611604339656447,automated,0.2555457264541835,0
onion,4,25.702215552024157,56.78127476579556,0,27.49875938224728,4.546682901245584,manual,0.24466303776872733,0
wheat,7,37.64540175722254,63.041429488238805,1,10.899690946892145,3.2742348338011467,automated,0.272499370645283,0
tomato,2,34.36232833026037,86.66782127292228,1,45.59575440795187,4.030247474426936,semi,0.28203304650386096,0
onion,9,34.75634113778894,42.736650917130866,1,16.77042428276717,2.69510759948932,automated,0.10953051785693739,0
wheat,8,33.85174052818394,61.2080908670811,1,16.28539599460781,0.8858944009596676,manual,0.1559644735423179,0
wheat,8,19.71192476831271,58.483267627692776,1,44.399079395564016,2.699344181702643,automated,0.053657134801267506,0
tomato,7,32.95581501263176,45.50355887222221,1,20.615352254294645,3.71232929248744,manual,0.269830414816265,0
onion,4,14.29484073433579,79.11559382238647,0,46.25452970672988,4.1918381025540885,semi,0.08864303786869189,1
wheat,2,29.731484418278605,83.97603568579416,1,2.136006550274664,6.550606832382346,manual,0.26536870308567356,0
tomato,3,29.24705700054983,76.91595478729253,0,15.398195034500876,5.441334115214313,automated,0.13234683049664908,0
wheat,6,10.76709397269204,41.7215376509165,0,32.31106913252226,1.0639479301127412,semi,0.14203339749528454,0
onion,5,33.63910400772795,35.204918130082895,0,42.87027733279901,1.2192754465704962,automated,0.059783063620964846,1
wheat,8,37.09744315285391,66.32666911832054,1,13.051062871389345,0.7034633146782783,manual,0.13171969744132989,0
wheat,6,18.02245835416323,33.42568563059304,1,44.7324468222924,5.167272090546424,semi,0.27209092070031604,1
wheat,6,34.37172172558452,70.36955331348506,1,28.923708925461845,4.9428559494429996,manual,0.05638685028040104,0
wheat,1,12.472179155858445,61.82545321963456,0,38.647387430302054,6.904540311878168,automated,0.15158186826168135,1
tomato,4,27.999035747831982,69.7671439646198,1,19.66874330242417,3.6541639236504406,manual,0.05784990745318529,0
tomato,5,24.569405960028313,65.41024641898464,1,10.972477980643045,5.784904501942173,automated,0.14273085627726623,0
onion,3,26.37770599927,55.362154171630365,1,43.82806452604158,4.035079010499513,automated,0.0931601601950728,1
tomato,9,37.78615605653035,42.052630808413696,1,44.85738581509228,6.1186069876920595,semi,0.11305459831709301,1
tomato,1,36.13945741740561,48.342128148629314,0,24.38603177524437,5.0471472751192605,semi,0.26939959329035473,0
onion,6,33.55250971719271,61.47003445313859,1,1.3052657519650557,4.50018810493877,manual,0.15901230515547277,0
tomato,6,18.21095373035113,69.11208561885636,1,6.159798822509011,3.9558586968813527,automated,0.11844949785047805,0
tomato,5,37.35455886058275,76.76898101307171,1,27.932314130890923,5.060793671100824,automated,0.19733459448763696,0
onion,5,12.925230773916258,76.03024310694366,1,2.1175050081886524,2.937576898697073,semi,0.0855267399581456,0
onion,5,35.599876496763635,88.36132459566512,1,19.65486042737468,0.6760360649396487,semi,0.11484790185521397,0
onion,6,19.844802170608233,47.150486919804564,1,15.258387441884592,0.2799029015848856,semi,0.18656199190072215,0
wheat,8,11.6131693498595,34.266642492806206,0,34.57436894390362,3.353166121264217,semi,0.10938076046201721,1
wheat,2,30.08070952722245,50.73941613251156,0,3.6121976285529582,4.195041075540989,manual,0.2197819343502183,0
onion,6,16.938397849478662,74.5976685134446,1,23.97036964193251,0.551943213994378,manual,0.17287282556488065,0
onion,1,17.307133775938958,56.28669906199771,1,28.21837068415345,2.0083248423847158,manual,0.24299726756367274,1
onion,4,19.181414986863146,79.06730583536516,0,30.01268057447303,2.25422544182841,manual,0.28706113393061716,0
wheat,3,11.910543025075501,62.959581911160896,1,20.04241058479622,3.9395687464577582,semi,0.07895122233685194,0
wheat,9,15.313814325947622,85.78750335783019,1,15.305285821188894,1.9493771922995236,manual,0.13366625249613623,0
tomato,3,10.15418882756681,86.87180651994413,1,33.07717258564599,0.6695401968920468,manual,0.12988726571960163,0
tomato,6,23.362285633173606,34.15827036112492,1,40.83574526081726,1.1539971866258507,manual,0.08779572983431357,0
onion,1,12.527661322539139,57.38480638274546,1,33.600028975795304,1.2176346112293523,semi,0.2525757843333677,0
wheat,6,30.47957815132597,66.58134367497408,1,44.808811176489414,5.898864609559331,automated,0.23996967600969749,1
wheat,4,17.068685535749452,45.352352448732766,1,34.71138569182258,1.9902378088480401,semi,0.17110636770859977,0
wheat,8,38.307224321055315,54.42460676273882,1,36.937080498640064,5.002842137403299,automated,0.1844426944486524,1
onion,9,36.13754882195958,70.6608924670619,0,8.891450240298177,3.97487122437514,automated,0.06488603450062407,0
tomato,4,18.68322684904625,43.604053613901684,0,20.718363292755452,6.8392712753150935,manual,0.18887683808176142,1
onion,6,33.496463639700366,66.11888117846715,1,23.797600554930366,1.9097586821614156,manual,0.2478353810049091,0
tomato,1,34.09734713994419,71.84686968985837,1,13.045778627846559,1.1086111437044015,manual,0.19345689339596428,0
tomato,4,39.59689342343231,35.429778665752,1,25.841373436745528,0.3642648638619227,semi,0.11632659253010473,0
onion,7,27.93519960537055,59.851758961647164,1,14.667221378426833,1.6867176359689635,semi,0.21688706808358432,0
tomato,1,12.458972039309867,45.78480179545144,0,33.31259836180755,4.788496204907748,manual,0.1403721074913119,0
tomato,8,29.405116867791428,73.46318135988267,1,23.103558405049267,0.5968075724580243,semi,0.18621832107143382,0
wheat,6,28.749392451281057,41.37333051221643,1,22.563926850644673,1.7129129160476098,semi,0.17189134081973118,0
tomato,5,29.150517322612952,83.53427493228638,1,47.23119895854215,5.987158577288084,automated,0.14529375024129504,1
onion,9,19.214369443126344,55.856480191099614,1,19.44490788150081,4.080670645551642,semi,0.2297194950985338,0
onion,2,35.79038755240999,41.88018181845321,1,18.02788533170971,0.4866507817723682,automated,0.27096902799647044,0
tomato,5,38.78416548866235,56.28130778101976,1,15.974405450284756,0.33378200974834293,manual,0.05130312961923124,0
wheat,6,16.531375389344547,54.52462576851167,1,43.05321338586251,0.42786012728036815,semi,0.28340412980759183,1
wheat,7,12.644564744099334,55.735137569622616,0,24.346019826614377,6.593125351030769,automated,0.17787878402080626,0
tomato,5,15.836050995054523,65.13367760984681,1,29.20068044158987,5.949099999927383,semi,0.22518297009081628,0
tomato,9,34.61656417767156,61.27042349481225,1,9.498468513112565,5.914580294131423,automated,0.2639061415439693,0
onion,1,30.299339044595424,38.98662790085416,1,26.424290920231563,6.469517335704821,automated,0.16677592307856748,0
tomato,7,29.081420270173798,33.93474435879818,0,13.90846506481895,3.536787731756372,semi,0.25874351834122256,1
wheat,7,22.053794053282736,73.76492692359244,1,35.33993529935524,1.7314126980034081,manual,0.09440495486380056,0
tomato,4,27.33483914534307,63.58304615569881,1,40.12883239324196,2.809436029669627,automated,0.08979188361995362,0
onion,9,19.23622375823102,51.54004608475582,1,34.59610253017004,5.032048510186676,manual,0.21436784221403837,1
onion,5,24.31600238253884,78.50146934988443,0,35.3214758147021,6.132230100648855,semi,0.2675357513879343,1
onion,4,33.791890851119675,53.28350845565742,1,25.0863110936173,3.04563648689667,semi,0.27310654438400983,0
onion,7,39.43724792366386,77.75790537603646,1,34.46954864770436,3.7476666876744282,manual,0.21093511459431163,0
onion,4,37.97466770769405,48.34536765074248,1,20.866285968883535,6.522480952933773,semi,0.18137230755232936,0
tomato,3,38.01597828538746,34.370717852711984,0,31.61999021589181,0.7524904597660036,automated,0.13284827192412907,0
tomato,9,22.06671204541337,85.95838162799575,0,13.17484287566419,6.036094518818867,manual,0.29500010389983283,0
tomato,8,24.06369641520373,53.67306775688239,1,4.278579578664477,1.1151523757635515,semi,0.12992392166656264,0
tomato,1,31.169061891069447,77.56155437096268,0,20.43324341373252,3.387029452034342,semi,0.23604652680789828,0
onion,7,37.66575784153853,46.74864799333827,0,22.703573321683027,1.528961900641417,manual,0.18299544997625017,1
wheat,9,14.259827780562539,68.78190672741937,0,13.051136434868429,4.2206334148342295,automated,0.20212808563133666,1
tomato,8,19.127255914815873,82.3986523954637,1,35.20234736514017,3.9100139519578625,manual,0.14837013764715656,0
wheat,8,14.177405337823286,32.49864134039882,1,4.4568725118851225,2.6600515496852633,semi,0.29120578136806197,0
tomato,6,28.36025589878366,79.83814588116536,0,11.469171245821862,6.043124603915871,semi,0.19292058152481778,0
tomato,4,19.189029906626125,64.27998029831572,0,36.18254176732046,4.618693242016419,manual,0.2844469076146975,1
wheat,8,19.783235575377205,66.44830523451415,1,21.544840865780582,5.048435874733606,automated,0.051897854043478533,0
onion,3,12.127478784639377,61.38948004835896,1,34.14833032984768,1.0546181674536799,automated,0.19316764579778023,0
tomato,9,20.49388185422776,82.46850619701854,0,27.671836255829025,6.182159745829323,automated,0.22929672243131788,1
tomato,2,35.874895222047556,32.60600143413825,0,45.683499249876036,1.1692811453401286,manual,0.23627004279055452,1
tomato,2,16.992184356725048,45.661703492150885,1,29.09640413797315,1.5594947494697213,automated,0.27624422044542035,0
wheat,7,30.85562398630197,82.54575233154932,1,1.698841794239426,0.8963859694781631,automated,0.05110040225094657,0
onion,4,28.88885034815778,75.14074215191735,1,17.585235473703698,3.082514455781709,automated,0.05008253981486911,0
wheat,8,35.90453825107346,31.05870961071635,1,7.723852063621261,6.213964622266168,automated,0.16806586519880384,0
wheat,9,13.968638429531147,61.02037699258252,0,44.45778284709205,1.7671326372690168,semi,0.057323426251342666,1
onion,7,39.32769881035129,61.77436084276049,1,5.888585351398775,2.6162739429606727,manual,0.29363313841559363,0
wheat,5,27.478859381210967,54.052928107674624,1,19.22221316716111,5.922464940527954,manual,0.105516293635348,0
onion,8,39.86422457040443,47.84359992371938,1,11.626662100454531,4.324706958312224,automated,0.16816618234121117,0
tomato,4,37.34544177597552,70.90349102474053,0,40.79593354864647,5.261314755523938,manual,0.0652844075030559,0
onion,2,16.645518163393174,42.46742788228523,1,15.502625386679098,1.498000346052804,manual,0.18051210404281465,0
tomato,6,11.684860297099393,77.93691372430237,1,47.61899370770432,5.015429043328028,semi,0.14498903128685214,1
wheat,9,17.669172813860847,78.18222964604831,0,2.814980463775792,1.5932740504924072,manual,0.06116500721930594,0
wheat,1,25.826909469982596,54.915686254369234,1,7.029008305740596,6.9111978754746275,semi,0.1337810666740562,0
tomato,7,15.1478910119557,47.01288065457886,0,11.558022492168128,3.919203092887161,manual,0.14785900505571392,0
wheat,9,15.023792335539655,47.03269089544279,0,39.121983889407495,4.869474806301959,semi,0.297480372818735,1
onion,9,23.877806413154595,58.9374794397726,0,42.29030882600874,0.8288110889905197,semi,0.10197146797984387,1
tomato,3,10.998039135080752,73.17475348496153,0,4.35821488864285,1.7545918602909867,manual,0.1861949038425249,0
wheat,5,13.656642475968113,51.532121459631526,0,2.525626662826991,0.9781846169504803,semi,0.2968288872996572,0
tomato,8,22.47584018223843,66.60260072746509,1,35.994172283915226,2.7311950069020616,semi,0.24800480198503377,0
onion,8,11.893897276238993,52.94906763495566,1,7.2675443174198335,1.9889510494377896,manual,0.29834187522052225,0
onion,4,21.90265169366588,48.271391349083004,1,7.250933592508042,5.130455817413985,semi,0.29207457866504233,0
wheat,1,24.220187978453353,31.49157095494765,0,2.051227121238176,0.7609628573970583,semi,0.1723848855235386,0
onion,1,23.537998422193432,30.23484634412344,1,3.3409702464208277,5.264415579152578,semi,0.22409396246764146,0
tomato,4,36.07524572209262,43.63246066992026,1,13.392746553987989,0.31993377247011245,semi,0.07761078173528778,0
onion,6,25.901873651551973,54.384377208059725,1,4.055258002307896,1.414124861256747,semi,0.16028720626170045,0
tomato,8,24.0394138743413,81.07567004172361,1,18.337317307985952,5.54375494375222,automated,0.2522546355666744,0
tomato,6,22.321277361749985,77.90905457582552,1,40.14042646768541,5.199436487755264,semi,0.17633383024428584,0
onion,9,34.528701349134586,46.02991575527939,1,16.337052094114853,3.3342827974320435,semi,0.225674758204308,0
wheat,9,36.85169811999499,44.67242657905796,1,35.208205641230464,0.34987900554286266,semi,0.23643783249606926,0
onion,2,35.597274075913525,43.63932426420165,0,5.413768347058414,4.269256191685095,semi,0.11336728531072347,0
tomato,1,30.206397343941724,50.35424043173202,1,31.990633808716165,2.847068727818689,manual,0.26892484323564136,0
tomato,2,14.120852379060228,59.89192317370112,1,15.887117613099445,2.2156970513857885,automated,0.16495560772729473,0
onion,5,18.30609908476037,56.32006632189453,1,36.23838529876079,4.48287445778574,manual,0.10254627590538594,0
wheat,4,11.381891910459323,43.09639192688962,1,7.403844660649948,3.056301935412084,automated,0.26635397044711095,0
wheat,4,37.92472224970342,37.827084596617084,1,43.20051875493065,0.6469477031722505,semi,0.15445470152656343,1
tomato,9,29.823955890727312,30.754668749171724,1,12.40112853620302,6.411653293586411,semi,0.23757810959492992,0
tomato,8,32.39088652939725,39.23779431999023,0,17.597476284215293,5.449451696173653,automated,0.18700826805539822,0
wheat,6,19.347152187466868,72.32138221164709,0,45.65849340844796,0.39464733903386706,automated,0.14546793805862512,1
onion,1,35.369605668320276,44.618314160734975,0,28.18867090735037,3.6754470913348687,manual,0.2524691037596423,0
tomato,2,17.788098511254354,58.116108607290585,1,18.19126139126203,0.5836429402903981,automated,0.19611748291115327,0
tomato,6,10.04931271337349,65.47806893539467,1,45.63130091058069,5.861029013409395,semi,0.14764052560675794,1
wheat,2,21.29244887562082,83.21045416989642,1,16.466638593831505,4.291097727363803,manual,0.07739946758378176,0
onion,5,27.122844428772204,83.33130590360517,1,5.458923495733449,1.2071439350114792,automated,0.273861328441677,0
wheat,5,24.361145738965675,74.74402402088154,1,47.85189772939273,0.14518939964340538,automated,0.05886739633541664,0
onion,6,35.86228427729791,32.10941952291009,1,13.58871126626895,0.22106708502494432,manual,0.26579683709201407,0
onion,6,13.162158578685009,64.50422514512489,1,41.009118888881545,3.551558304453808,automated,0.13999038122078888,0
onion,6,26.614703219011766,77.19500824989039,1,8.780417356685101,5.140614350737417,semi,0.20983469087535145,0
tomato,2,25.389380494627222,31.03728268580179,1,35.373636673536765,0.8458831593377141,manual,0.28054993095892133,0
wheat,3,18.44178946516489,62.981076819394694,0,25.649121540195846,1.5489884614047027,automated,0.0879266538759746,0
wheat,6,34.666843377310315,81.46584874716177,1,47.10260823963609,2.290819616186726,semi,0.19173761890970253,1
onion,8,32.585459676466186,58.44612455053601,1,26.983026736342776,1.5265374744280709,automated,0.24110821559254803,0
tomato,1,31.98577561995493,30.246372173846908,0,2.1757121388701437,2.7393559388101107,manual,0.23939595817976433,0
tomato,1,36.28577434808668,30.660801500136447,1,29.382265512332133,3.917305040355533,automated,0.181407978649876,0
wheat,2,31.683538018645635,54.99816224482503,1,7.829873447821424,4.7945572376891645,automated,0.20618486497661453,0
tomato,6,16.955238751441794,39.30052004500527,1,38.531423018258096,6.746426275450599,automated,0.23938174853321115,1
tomato,9,31.166881349490733,69.86703942559558,0,41.25870523502525,6.515905687782362,semi,0.2602569094393529,1
onion,4,19.231084401695316,72.52795589436923,1,23.65839538335157,3.9908888238024014,semi,0.24045327421896595,0
tomato,3,17.265239510424117,40.67278772763771,1,37.81140848145804,5.139050395194483,automated,0.13850123579531065,0
onion,8,12.19010778698882,83.3119973114691,0,7.820204567635441,6.656105432377995,automated,0.2991816002644333,0
wheat,9,32.3208574104303,56.51447069873555,1,24.127674767175364,0.5843036117898338,manual,0.1586256734298261,0
tomato,5,31.330028858494337,38.57075445551543,0,19.515380440457477,0.039443319030003976,automated,0.05611617568973336,0
wheat,9,17.034984330222812,75.85509588416373,0,29.731917191494823,0.20859834610708283,manual,0.1406542378963655,1
wheat,2,32.48137050172468,77.39847000100637,0,3.0904278737485193,3.943445536610747,semi,0.08194573864346082,0
tomato,3,37.535226492806586,68.35772835992745,0,36.34977339768549,5.339833977117739,automated,0.08036065393209375,1
tomato,7,13.240868724747378,81.20793319215318,1,4.719076605310132,2.5695246552152424,manual,0.12038376002672359,0
wheat,7,16.97909915160325,74.24237832184028,0,31.854161323917747,3.8166742230933304,semi,0.06334387354431521,1
tomato,6,32.507823822619464,82.93234423361943,1,1.8674896003773784,3.614564229839758,manual,0.22212804710239076,0
onion,6,18.235200205212347,56.03328290912877,1,40.09873899656629,0.663396241144137,semi,0.06849722105047627,0
onion,2,28.739919228511503,74.85582768596655,1,9.210882620517722,2.2511178495683426,automated,0.10082238885898905,0
tomato,6,12.434926733911436,89.98509380574266,1,25.22838137091855,0.13604608627611392,manual,0.07322492862352985,0
wheat,4,23.56607437310616,73.49587185117716,1,13.29016647519811,0.7749398216455762,automated,0.06579193272575777,0
tomato,3,32.1727426597886,36.85102681422793,1,34.964418496870216,5.683007560368445,manual,0.11693791638488542,0
tomato,2,30.595418291297577,61.09912334575098,0,16.103501708916898,5.805894480738233,semi,0.1929747419150925,0
wheat,1,34.452163020274206,65.24086747458168,1,35.05663209865091,5.613624240315488,manual,0.2911713891117104,0
wheat,5,36.323563798095066,40.45264050428346,1,14.388946721267397,5.087730486665656,manual,0.26888916358740156,0
onion,2,33.19550503776274,87.77349805068226,0,36.36623527398072,5.553189924799312,automated,0.2689834813613312,1
wheat,2,30.14763228816778,40.53478665807698,0,2.438458327834499,4.696876388886629,automated,0.0940167590094144,0
onion,7,10.951674754480935,40.653475182793365,0,14.315632762570877,4.68883337171402,automated,0.11622679837445503,0
wheat,8,26.04900020228332,84.9100282784733,1,24.43577480269311,4.671532582442656,semi,0.06909832919882643,0
tomato,8,11.130931747445583,57.912325987300264,1,3.1178003502270975,3.5982995277474292,automated,0.24461708497879625,0
onion,4,34.242034513480675,33.79129675647097,1,9.743600884450096,2.543430634253911,manual,0.06745407537139049,0
onion,1,19.62173573379873,65.89124999631171,0,44.92323813713655,5.111366863130884,semi,0.1891739177052133,1
onion,7,26.87288122353763,66.10958091798287,1,46.91121046346889,2.090522095107191,automated,0.11196889308098769,1
tomato,1,18.383359219567076,33.87004552119371,0,35.76824752735283,3.8003149203433346,manual,0.11086140850718619,0
tomato,4,33.47500433140881,88.35134973801972,0,12.853402378994904,3.0334893415251694,manual,0.2976812638119013,0
tomato,8,36.595075799257074,62.64179791767454,1,13.244319935490543,1.936355939655908,semi,0.23919495174463434,0
tomato,2,21.95927482639192,63.587743330785855,0,31.352146816368425,6.822829443167243,manual,0.25923483957276255,1
tomato,6,35.887671805329674,61.206924870143666,0,6.527181980138983,1.8112615164127364,automated,0.19299567133600315,0
onion,6,18.01225022368997,66.6439067786772,0,45.57054088022723,2.1650514460612102,manual,0.2677535718484373,1
